 
  Impact-EELS Intensity
 
  All energies in meV
 
  High-symmetry points and/or path breaks detected at the following q_idxs:
    1   350   474   845  1147  1394  1569 

  The path spacings (in inverse Angstrom) between these points are:
    4.9858E-03    4.9633E-03    4.9903E-03    4.9902E-03    4.9830E-03    4.9719E-03
 
 
  q_idx    mode_idx      Energy               I_eels
 1512         2        88.017707        0.146970889580E-06
 1512         3        88.636385        0.298923425538E-07
 1512         4       124.689525        0.122890249065E-05
 1512         5       138.907803        0.656223424358E-05
 1512         6       112.113765        0.252894101248E-06
 1513         1       113.396759        0.200117459191E-07
 1513         2        87.948535        0.141331751729E-06
 1513         3        88.546167        0.290088471436E-07
 1513         4       124.690752        0.122700420493E-05
 1513         5       139.020965        0.656354174140E-05
 1513         6       112.140809        0.251155893136E-06
 1514         1       113.379377        0.189636045334E-07
 1514         2        87.880070        0.135810641822E-06
 1514         3        88.457001        0.281241054470E-07
 1514         4       124.692003        0.122541803353E-05
 1514         5       139.132500        0.656481899463E-05
 1514         6       112.167414        0.249100125903E-06
 1515         1       113.362335        0.179461314864E-07
 1515         2        87.812326        0.130411774378E-06
 1515         3        88.368901        0.272400890694E-07
 1515         4       124.693279        0.122414217316E-05
 1515         5       139.242390        0.656606062522E-05
 1515         6       112.193578        0.246732519574E-06
 1516         1       113.345632        0.169588478979E-07
 1516         2        87.745320        0.125128809602E-06
 1516         3        88.281886        0.263568785333E-07
 1516         4       124.694575        0.122316775261E-05
 1516         5       139.350615        0.656727464430E-05
 1516         6       112.219301        0.244058113223E-06
 1517         1       113.329266        0.160033414234E-07
 1517         2        87.679067        0.119969072827E-06
 1517         3        88.195973        0.254769662333E-07
 1517         4       124.695890        0.122249354733E-05
 1517         5       139.457157        0.656845156373E-05
 1517         6       112.244580        0.241084969618E-06
 1518         1       113.313233        0.150790029449E-07
 1518         2        87.613585        0.114926239736E-06
 1518         3        88.111179        0.246003723494E-07
 1518         4       124.697221        0.122210989307E-05
 1518         5       139.561999        0.656959928836E-05
 1518         6       112.269416        0.237819305402E-06
 1519         1       113.297531        0.141871603109E-07
 1519         2        87.548890        0.110007098027E-06
 1519         3        88.027522        0.237294683504E-07
 1519         4       124.698567        0.122201373854E-05
 1519         5       139.665120        0.657070887705E-05
 1519         6       112.293805        0.234271217269E-06
 1520         1       113.282160        0.133270814277E-07
 1520         2        87.485000        0.105205350985E-06
 1520         3        87.945022        0.228642113854E-07
 1520         4       124.699924        0.122219468696E-05
 1520         5       139.766505        0.657178811945E-05
 1520         6       112.317748        0.230448022477E-06
 1521         1       113.267116        0.124994010699E-07
 1521         2        87.421932        0.100524231504E-06
 1521         3        87.863697        0.220062783241E-07
 1521         4       124.701290        0.122264665644E-05
 1521         5       139.866134        0.657283250816E-05
 1521         6       112.341242        0.226360528246E-06
 1522         1       113.252397        0.117045999612E-07
 1522         2        87.359705        0.959665754437E-07
 1522         3        87.783567        0.211572633592E-07
 1522         4       124.702663        0.122336250096E-05
 1522         5       139.963992        0.657383796852E-05
 1522         6       112.364286        0.222020634079E-06
 1523         1       113.238003        0.109417784124E-07
 1523         2        87.298337        0.915261553766E-07
 1523         3        87.704650        0.203170276742E-07
 1523         4       124.704041        0.122433084846E-05
 1523         5       140.060061        0.657481209685E-05
 1523         6       112.386880        0.217437148540E-06
 1524         1       113.223931        0.102116591113E-07
 1524         2        87.237847        0.872084759108E-07
 1524         3        87.626968        0.194876149945E-07
 1524         4       124.705421        0.122554455948E-05
 1524         5       140.154324        0.657574725949E-05
 1524         6       112.409020        0.212624629175E-06
 1525         1       113.210180        0.951324374085E-08
 1525         2        87.178255        0.830073760228E-07
 1525         3        87.550541        0.186688237064E-07
 1525         4       124.706801        0.122699170649E-05
 1525         5       140.246765        0.657665090195E-05
 1525         6       112.430707        0.207592760892E-06
 1526         1       113.196747        0.884703595692E-08
 1526         2        87.119580        0.789278779619E-07
 1526         3        87.475389        0.178625608502E-07
 1526         4       124.708178        0.122866373889E-05
 1526         5       140.337368        0.657751588778E-05
 1526         6       112.451938        0.202357598502E-06
 1527         1       113.183633        0.821195055413E-08
 1527         2        87.061843        0.749639043625E-07
 1527         3        87.401534        0.170685645273E-07
 1527         4       124.709551        0.123054825565E-05
 1527         5       140.426116        0.657834950931E-05
 1527         6       112.472712        0.196929601541E-06
 1528         1       113.170834        0.760795418154E-08
 1528         2        87.005063        0.711174719346E-07
 1528         3        87.328997        0.162881044624E-07
 1528         4       124.710918        0.123263488813E-05
 1528         5       140.512995        0.657914845643E-05
 1528         6       112.493028        0.191324398983E-06
 1529         1       113.158352        0.703488817643E-08
 1529         2        86.949262        0.673902362022E-07
 1529         3        87.257800        0.155223613896E-07
 1529         4       124.712276        0.123491248974E-05
